Course Id,Course_Title,Is_Paid,Level,Published_Date,Subject,Content_Duration_hours,Num_Lectures,Price_USD,Reviews,Students
631148,Create Beautiful Compelling Social Media Banners With Canva,Paid,Beginner Level,14/10/15,Graphic Design,1.5,34,50,3,1098
1087244,Foundation Skills on Adobe Illustrator: Learn Fast!,Paid,Beginner Level,01/03/17,Graphic Design,2.0,16,50,39,2489
966268,Digital Asset Designer: Creating and Selling Mockups,Paid,Beginner Level,27/09/16,Graphic Design,3.0,28,50,12,50
1184664,Design Business Card in Photoshop: Earn Money by Doing It,Paid,Beginner Level,24/04/17,Graphic Design,3.5,29,50,10,120
681878,Devenez le king de l'illustration automobile,Paid,Beginner Level,09/12/15,Graphic Design,4.5,32,50,10,42
177584,Adobe InDesign CS6,Paid,Beginner Level,31/03/14,Graphic Design,5.0,35,50,0,5
657764,Digital Photo Manipulation Art And Cover Design In PhotoShop,Paid,Beginner Level,28/03/16,Graphic Design,5.0,35,50,7,721
477634,Adobe Illustrator CC - Print Design for Beginners,Paid,Beginner Level,08/03/16,Graphic Design,6.0,55,50,35,145
585566,Master Adobe Photoshop Lightroom CC - From Beginner to Advan,Paid,Beginner Level,18/08/15,Graphic Design,8.0,141,50,190,1468
978576,The Complete Figure Drawing Course HD,Paid,Beginner Level,11/10/16,Graphic Design,78.5,225,50,136,1323
1035402,Learn Adobe Illustrator CC - All Essentials In 1 Hour!,Paid,Beginner Level,28/02/17,Graphic Design,1.0,14,55,7,324
1151342,How to Design Simple Promotional Materials in Photoshop,Paid,Beginner Level,04/04/17,Graphic Design,2.5,23,55,5,521
700942,Curso bÃ¡sico de Gimp; software gratis de diseÃ±o grÃ¡fico,Paid,Beginner Level,21/12/15,Graphic Design,2.0,36,60,25,190
870368,Photoshop from Zero to Hero ( Arabic ),Paid,Beginner Level,29/06/16,Graphic Design,12.5,82,60,220,720
1246252,Aula de Photoshop - Aprenda como recortar imagens,Paid,Beginner Level,02/07/17,Graphic Design,2.0,14,65,1,15
1049380,ç”»åƒåŠ å·¥ã®åˆå¿ƒè€…ã ã¨ã—ã¦ã‚‚ã€ï¼‘é€±é–“ã§ãƒ›ãƒ¼ãƒ ãƒšãƒ¼ã‚¸ã®ãƒˆãƒƒãƒ—ç”»åƒã‚’è£½ä½œã§ãã‚‹ã‚ˆã†ã«ãªã‚‹ç”»åƒè£½ä½œè¬›åº§,Paid,Beginner Level,22/03/17,Graphic Design,4.0,49,65,0,37
1262470,Corel Draw X8 BaÅŸlangÄ±Ã§ EÄŸitimi (YENÄ°),Paid,Beginner Level,21/06/17,Graphic Design,6.5,66,65,0,1
770622,Bring your sketch to life - learn digital illustration,Paid,Beginner Level,28/04/16,Graphic Design,3.5,36,70,68,1202
412864,Typography 101: Picking the Right Fonts for Business Success,Paid,Beginner Level,20/04/15,Graphic Design,1.5,15,75,10,1224
691641,Typografie - Die besten Schriftarten im GeschÃ¤ftsalltag,Paid,Beginner Level,18/01/16,Graphic Design,1.5,16,75,10,213
532140,Getting Started With Photoshop CC,Paid,Beginner Level,19/06/15,Graphic Design,4.5,45,75,14,1090
482208,Learn Photoshop CC Essentials,Paid,Beginner Level,05/05/15,Graphic Design,4.5,62,75,30,3117
314698,Learn Photoshop Quickly (For Bloggers & Web Images),Paid,Beginner Level,08/10/14,Graphic Design,2.5,28,80,53,806
1009622,è¶…åŸºç¤Žï¼è¶…å…¥é–€ï¼ã€œä½œã‚ŠãªãŒã‚‰å­¦ã¶ã€‚å®Œå…¨ç„¡æ–™3DCGã‚½ãƒ•ãƒˆBlenderã€œ,Paid,Beginner Level,13/12/16,Graphic Design,5.5,43,80,1,8
1142428,Photoshop CC 2017 Full Course,Paid,Beginner Level,25/04/17,Graphic Design,3.5,150,90,18,655
846214,BUSINESS CARD DESIGN IN POWERPOINT,Paid,Beginner Level,15/05/16,Graphic Design,1.0,16,95,13,1710
775252,LOGO DESIGN IN POWERPOINT,Paid,Beginner Level,15/04/16,Graphic Design,1.0,28,95,12,1046
857144,FACEBOOK COVERS IN POWERPOINT,Paid,Beginner Level,23/05/16,Graphic Design,1.03,13,95,31,1123
805882,Design bestselling T-shirts from Beginner to Expert.,Paid,Beginner Level,06/04/16,Graphic Design,1.07,25,95,198,798
1115504,How to Make Your Own Children's Interactive eBook!,Paid,Beginner Level,17/02/17,Graphic Design,1.5,17,95,2,33
452092,Adobe Illustrator: Create a Quick & Easy Unique Illustration,Paid,Beginner Level,22/03/15,Graphic Design,1.5,19,95,57,1418
834226,FLAT ICON DESIGN IN POWERPOINT,Paid,Beginner Level,02/05/16,Graphic Design,1.5,23,95,24,1534
860656,GraphicDesign Studio,Paid,Beginner Level,27/05/16,Graphic Design,2.5,22,95,9,110
1146166,LaTeX A-Z: from beginner to advance in less than 3 hour,Paid,Beginner Level,27/03/17,Graphic Design,3.0,30,95,14,623
396204,Graphic Design Masterclass: Learn Graphic Design in Projects,Paid,Beginner Level,09/11/15,Graphic Design,3.5,41,95,382,6858
983444,Adobe Illustrator Vectors For Hand Letterers,Paid,Beginner Level,21/10/16,Graphic Design,1.02,9,100,2,23
927186,Learn Blender 3D  - The introduction course,Paid,Beginner Level,18/08/16,Graphic Design,1.5,15,100,12,739
1246168,"Illustrator para criaÃ§Ã£o de peÃ§as grÃ¡ficas, Design GrÃ¡fico",Paid,Beginner Level,12/06/17,Graphic Design,1.5,41,100,3,33
757900,Canva : Book Cover Design,Paid,Beginner Level,25/02/16,Graphic Design,2.0,15,100,20,3377
978462,Blender Modelling Series - Volume Two,Paid,Beginner Level,12/10/16,Graphic Design,2.0,24,100,3,1526
727510,How To Become An Etsy Wholesale Seller,Paid,Beginner Level,29/03/16,Graphic Design,2.5,25,100,0,1013
638040,Adobe Photoshop Essentials: Master Adobe Photoshop CS6,Paid,Beginner Level,18/11/15,Graphic Design,2.5,63,100,5,1373
654038,How To Sell Your Art Online With ETSY,Paid,Beginner Level,10/11/15,Graphic Design,3.0,35,100,38,1338
490392,Getting Started with Illustrator CC,Paid,Beginner Level,01/05/15,Graphic Design,5.5,57,100,10,92
406504,Become an InDesign Pro in 10 Skills,Paid,Beginner Level,21/08/15,Graphic Design,5.0,35,105,172,1079
472592,App Design + Web Design + Photoshop = Combined Course,Paid,Beginner Level,27/04/15,Graphic Design,2.0,24,115,6,1087
948294,Ù…Ø¯Ø®Ù„ ÙÙŠ Ø£Ø³Ø§Ø³ÙŠØ§Øª Ø§Ù„ÙÙˆØ·ÙˆØ´ÙˆØ¨ Ù„Ù„Ù…Ø¨ØªØ¯Ø¦ÙŠÙ† ÙÙ‚Ø·,Paid,Beginner Level,05/09/16,Graphic Design,1.0,7,120,9,13
922092,Photoshop para principiantes: Â¡De cero a experto!,Paid,Beginner Level,22/08/16,Graphic Design,7.5,62,120,15,410
968268,Photoshop: OrganizaciÃ³n de eventos y decoraciÃ³n de fiestas,Paid,Beginner Level,18/10/16,Graphic Design,8.5,56,120,5,125
1092766,Create Mobile App Design from Scratch in Photoshop,Paid,Beginner Level,31/01/17,Graphic Design,2.5,24,125,7,1359
686430,Curso de Corel Draw: Como Hacer Todo para tu Fiesta TemÃ¡tica,Paid,Beginner Level,26/04/16,Graphic Design,2.5,55,125,3,10
447210,Photoshop | GIMP: Quick & Easy Image Hacks for Beginners,Paid,Beginner Level,27/05/15,Graphic Design,3.5,42,135,26,1275
1047436,How to Draw and Sketch for Beginners,Paid,Beginner Level,25/01/17,Graphic Design,9.0,79,150,175,1360
874012,The Ultimate Drawing Course - Beginner to Advanced,Paid,Beginner Level,22/01/17,Graphic Design,11.0,62,150,2379,26742
751230,Illustrator CC: Design and drawing from scratch to expert!,Paid,Beginner Level,15/12/16,Graphic Design,11.0,97,150,99,2427
327666,Digital Art for Beginners,Paid,Beginner Level,14/02/16,Graphic Design,15.0,57,150,388,3381
880202,Anatomy and Figure Drawing for Beginners,Paid,Beginner Level,20/06/16,Graphic Design,21.0,111,150,240,2252
632136,Drawing in PowerPoint: Block diagram + Experiments + Cartoon,Paid,Beginner Level,11/11/15,Graphic Design,2.0,37,155,29,2911
933888,Adobe Illustrator: How to Draw Squared Animals Icons,Paid,Beginner Level,10/01/17,Graphic Design,0.533333333,13,180,38,2873
1145736,Create Professional Looking Infographics With No Experience,Paid,Beginner Level,21/03/17,Graphic Design,2.0,21,180,104,9367
1008100,How To Create A Low Poly Portrait With The Pen Tool,Paid,Beginner Level,15/11/16,Graphic Design,1.0,18,195,5,293
876444,Inkscape 101 for Beginners - Design Vector Graphics,Paid,Beginner Level,13/06/16,Graphic Design,1.0,26,195,5,13
1013676,Adobe Illustrator CC 2017 for beginners,Paid,Beginner Level,31/01/17,Graphic Design,1.5,12,195,39,2489
960898,Photoshop CC 2017 for Beginners: Master Photoshop Essentials,Paid,Beginner Level,05/11/16,Graphic Design,3.0,43,195,20,389
516394,Book Covers and Graphic Design with PowerPoint 2013/2016/365,Paid,Beginner Level,03/06/15,Graphic Design,4.0,30,195,57,5840
1164720,è°ƒè‰²ä¸­çº§è¯¾ç¨‹,Paid,Beginner Level,31/03/17,Graphic Design,1.0,7,200,3,5
1164570,è°ƒè‰²é«˜çº§è®²è§£,Paid,Beginner Level,31/03/17,Graphic Design,1.0,8,200,2,4
1164832,Formation Photoshop,Paid,Beginner Level,15/05/17,Graphic Design,1.0,11,200,0,6
1139792,ä¼šå£°ä¼šå½±æ·±åº¦æ•™å­¦,Paid,Beginner Level,17/03/17,Graphic Design,1.0,12,200,2,3
1094930,DIY Design Professional Web Banners in Photoshop 4 Beginners,Paid,Beginner Level,01/02/17,Graphic Design,1.0,24,200,30,6944
563708,Bestseller!! Learn Illustrator CC in 1 Hour,Paid,Beginner Level,28/07/15,Graphic Design,1.5,9,200,100,4449
651014,Adobe Photoshop (Complete Beginner),Paid,Beginner Level,09/12/15,Graphic Design,2.0,33,200,3,98
561188,Photoshop CC for Beginners - A Comprehensive Crash Course,Paid,Beginner Level,29/07/15,Graphic Design,2.5,20,200,205,6028
522426,Design & Create Vector Graphics With Inkscape 2016,Paid,Beginner Level,08/06/15,Graphic Design,2.5,26,200,11,2091
1228900,Learn Professional Book-Cover Designing Photoshop 4 Beginner,Paid,Beginner Level,13/06/17,Graphic Design,3.0,54,200,21,6428
337072,Bestseller! Learn Photoshop in 1 Hour (No Experience Needed),Paid,Beginner Level,05/03/15,Graphic Design,6.5,39,200,72,5471
749542,Graphic Design Bootcamp,Paid,Beginner Level,12/05/16,Graphic Design,8.0,65,200,1740,15276
1046722,Ultimate Photoshop Training: From Beginner to Pro,Paid,Beginner Level,12/01/17,Graphic Design,11.5,150,200,447,5326
1265814,ABRSM Grade III Piano Class - Handel Sonatina in G 2017-2018,Paid,Beginner Level,06/07/17,Musical Instruments,0.516666667,5,20,0,0
517366,Guitar for Beginners - Learn the Basics,Paid,Beginner Level,12/06/15,Musical Instruments,0.516666667,19,20,13,1026
618370,Instant Harmonica - play jazzy Autumn Leaves now (part two),Paid,Beginner Level,19/10/15,Musical Instruments,0.533333333,9,20,1,19
264396,Learn How to Play the Violin - Violin Basics,Paid,Beginner Level,12/08/14,Musical Instruments,0.533333333,12,20,10,365
339382,Guitar for Christmas!,Paid,Beginner Level,30/11/14,Musical Instruments,0.533333333,17,20,0,7
1129652,ã€ã™ãã«è¦šãˆã‚‹ï¼ã€‘ASALATO-ã‚¢ã‚µãƒ©ãƒˆ(æ‰“æ¥½å™¨)åˆå¿ƒè€…å‘ã‘å…¥é–€è¬›åº§,Paid,Beginner Level,19/04/17,Musical Instruments,0.583333333,7,20,1,5
584468,Instant Harmonica - play The Kesh (part 2) - easy and fun!,Paid,Beginner Level,17/08/15,Musical Instruments,0.583333333,9,20,5,53
452514,Beginner Guitar Lessons,Paid,Beginner Level,23/03/15,Musical Instruments,1.0,5,20,0,118
513528,Curso de guitarra para principiantes.,Paid,Beginner Level,11/06/15,Musical Instruments,1.0,7,20,0,4
151120,Rhythm to Rock Drum Lessons,Paid,Beginner Level,02/02/14,Musical Instruments,1.0,7,20,2,44
825186,Bossa Nova - Guitar for Beginners,Paid,Beginner Level,19/04/16,Musical Instruments,1.0,8,20,6,589
1144288,Poldark TV series Soundtracks for Piano-Quicklessons,Paid,Beginner Level,16/03/17,Musical Instruments,1.0,9,20,1,8
269830,Rhythm to Rock Drum Lesson 5,Paid,Beginner Level,18/08/14,Musical Instruments,1.0,9,20,3,13
783778,Play Violin and Fiddle for beginners - it's fun  - Course 1,Paid,Beginner Level,17/03/16,Musical Instruments,1.0,9,20,8,560
132878,Play Guitar with Rhythm - 5 Easy Lessons,Paid,Beginner Level,12/12/13,Musical Instruments,1.0,10,20,0,31
636846,Instant Harmonica - play the old Popeye Spinach song now !,Paid,Beginner Level,18/10/15,Musical Instruments,1.0,10,20,0,22
582390,Instant Harmonica - play When the Saints on harmonica now!,Paid,Beginner Level,14/08/15,Musical Instruments,1.0,10,20,1,31
106358,Learn To Play Guitar Complete Beginners Quick Start,Paid,Beginner Level,16/10/13,Musical Instruments,1.0,11,20,0,75
588264,Instant Harmonica - play The Lion Sleeps Tonight - today!,Paid,Beginner Level,21/08/15,Musical Instruments,1.0,11,20,1,62
171598,Rhythm to Rock Drum Lessons 2,Paid,Beginner Level,09/03/14,Musical Instruments,1.0,11,20,2,21
559438,Instant Harmonica â€“ play Beethovenâ€™s Ode to Joy right now!,Paid,Beginner Level,22/07/15,Musical Instruments,1.0,11,20,3,455
205764,Rhythm to Rock Drum Lessons 3,Paid,Beginner Level,17/07/14,Musical Instruments,1.0,12,20,2,12
561774,Instant Harmonica - play the great Irish tune Molly Malone!,Paid,Beginner Level,23/07/15,Musical Instruments,1.0,13,20,2,420
388712,Learn To Play The Guitar In A Day,Paid,Beginner Level,08/01/15,Musical Instruments,1.0,14,20,1,3
676432,Violin lessons for beginners,Paid,Beginner Level,25/11/15,Musical Instruments,1.0,15,20,6,59
550842,16 Guitar Chords to Jam With - (Beginner - Intermediate),Paid,Beginner Level,10/07/15,Musical Instruments,1.0,20,20,19,1224
1243162,Aprende a tocar las escalas en el acordeÃ³n de botones.,Paid,Beginner Level,17/06/17,Musical Instruments,1.0,21,20,0,2
710420,Step by Step Tabla Course- Indian Drums,Paid,Beginner Level,18/01/16,Musical Instruments,1.0,21,20,17,1337
532572,Ukulele 2 : Level 1 KEY OF C AND STRUMS,Paid,Beginner Level,31/01/16,Musical Instruments,1.0,26,20,2,26
594852,Getting Started with Power Chords,Paid,Beginner Level,17/12/15,Musical Instruments,1.0,27,20,0,6
650836,Introduction to Ukulele 1,Paid,Beginner Level,01/12/15,Musical Instruments,1.0,27,20,25,630
594854,Getting Started on the Acoustic Guitar,Paid,Beginner Level,20/10/15,Musical Instruments,1.0,28,20,0,3
835616,Ukulele Lessons For Beginners - Fast Track Your Learning,Paid,Beginner Level,08/06/16,Musical Instruments,1.0,28,20,8,57
847808,ã“ã©ã‚‚ã‚®ã‚¿ãƒ¼ãƒ¬ãƒƒã‚¹ãƒ³ã€€ãƒªãƒˆãƒ«ã‚®ã‚¿ãƒªã‚¹ãƒˆâ…¢ï¼ˆå®Œçµç·¨ï¼‰,Paid,Beginner Level,03/10/16,Musical Instruments,1.0,36,20,0,3
196234,Easy Piano - learn and play along,Paid,Beginner Level,13/05/14,Musical Instruments,1.0,48,20,1,11
618396,Instant Harmonica - play the Drunken Sailor sea shanty now!,Paid,Beginner Level,18/10/15,Musical Instruments,1.02,9,20,3,27
560662,Instant Harmonica - how to get single notes in 5 easy steps,Paid,Beginner Level,22/07/15,Musical Instruments,1.03,7,20,10,835
132950,Strumming the Guitar - 5 Lessons on Strum Patterns,Paid,Beginner Level,12/12/13,Musical Instruments,1.03,10,20,3,56
636858,Instant Harmonica - play the gorgeous Skye Boat Song now!,Paid,Beginner Level,18/10/15,Musical Instruments,1.03,11,20,9,122
618334,Instant Harmonica - play jazzy Autumn Leaves now (part one),Paid,Beginner Level,19/10/15,Musical Instruments,1.05,10,20,1,25
956102,Guitar Lessons for complete beginners - super simple and fun,Paid,Beginner Level,12/09/16,Musical Instruments,1.07,12,20,9,936
769270,Beginner Step by Step Keharwa Theka Tabla Course,Paid,Beginner Level,22/02/16,Musical Instruments,1.07,16,20,26,916
564446,Instant Harmonica - play two Star Wars themes in 30 minutes,Paid,Beginner Level,28/07/15,Musical Instruments,1.1,11,20,21,605
769518,Instant Harmonica - play the groovy Valens La Bamba now!,Paid,Beginner Level,22/02/16,Musical Instruments,1.13,10,20,4,390
1031698,You Can Play Jazz Saxophone,Paid,Beginner Level,15/03/17,Musical Instruments,1.5,6,20,7,37
266004,Rhythm to Rock Drum Lesson 4,Paid,Beginner Level,18/08/14,Musical Instruments,1.5,12,20,3,12
269832,Rhythm to Rock Drum Lesson 6,Paid,Beginner Level,20/08/14,Musical Instruments,1.5,13,20,1,12
82960,Mastering the Art of Guitar Chords,Paid,Beginner Level,18/11/13,Musical Instruments,1.5,18,20,0,78
21080,Guitar Essentials,Paid,Beginner Level,07/05/14,Musical Instruments,1.5,18,20,1,261
53277,Guitar for Music Educators: Learning How to Teach Guitar,Paid,Beginner Level,26/07/13,Musical Instruments,1.5,22,20,3,32
644820,Fingerpicking Fundamentals,Paid,Beginner Level,01/11/15,Musical Instruments,1.5,22,20,7,75
566678,Learn 4 Chords and Play Thousands of Songs!,Paid,Beginner Level,17/08/15,Musical Instruments,1.5,22,20,177,4560
380596,Learn Piano: The Basics of Keyboards,Paid,Beginner Level,02/01/15,Musical Instruments,1.5,24,20,0,113
888668,How to Sing and Play the Guitar (at the same time),Paid,Beginner Level,18/07/16,Musical Instruments,1.5,24,20,8,78
132570,Basic Piano Hymn Playing,Paid,Beginner Level,11/12/13,Musical Instruments,1.5,28,20,21,1842
608436,PrÃ©sentation du Banjo TÃ©nor,Paid,Beginner Level,13/09/15,Musical Instruments,1.5,31,20,4,18
23861,Guitar - Rock - Beginner/Intermediate with Marc Seal,Paid,Beginner Level,06/10/12,Musical Instruments,1.5,40,20,4,36
200108,Guitar for Absolute Beginners (Class 1),Paid,Beginner Level,01/05/14,Musical Instruments,1.5,48,20,4,45
1143414,Tin Whistle BÃ¡sico,Paid,Beginner Level,17/05/17,Musical Instruments,1.5,53,20,2,11
794398,Make Electronic Music with the iPad,Paid,Beginner Level,31/03/16,Musical Instruments,1.5,69,20,0,13
777650,Drumming for Beginners - Simple Way To Learn How To Drum,Paid,Beginner Level,02/03/16,Musical Instruments,2.0,22,20,28,1814
206332,Rock Drumset Grooves: Level 1,Paid,Beginner Level,02/09/14,Musical Instruments,2.0,38,20,12,709
778682,Gitarre spielen wie die Profis,Paid,Beginner Level,21/03/16,Musical Instruments,2.0,38,20,28,1981
55569,Los 7 Acordes para Tocarlo Todo en un fin de semana,Paid,Beginner Level,06/07/13,Musical Instruments,2.0,42,20,23,332
387064,Guitarra para principiantes,Paid,Beginner Level,22/01/15,Musical Instruments,2.0,46,20,1,7
492954,è¦‹ã¦ã‚ã‹ã‚‹ï¼ã‚„ã•ã—ãç‹¬ç¿’ã‚¢ã‚³ã‚®ï¼ˆå…¥é–€ç·¨ï¼‰TAKAå…ˆç”Ÿã®ã‚¢ã‚³ãƒ¼ã‚¹ãƒ†ã‚£ãƒƒã‚¯ã‚®ã‚¿ãƒ¼ãƒ¬ãƒƒã‚¹ãƒ³â…,Paid,Beginner Level,06/07/15,Musical Instruments,2.0,48,20,3,41
430994,Gitarre spielen - mein schÃ¶nstes Hobby,Paid,Beginner Level,09/06/15,Musical Instruments,2.0,183,20,2,11
53157,Beginning Flute Lessons,Paid,Beginner Level,29/05/13,Musical Instruments,2.5,17,20,12,137
1234656,4 Week Rhythm Mastery,Paid,Beginner Level,05/07/17,Musical Instruments,2.5,28,20,0,0
632234,Guitar Chords and Basic Strumming,Paid,Beginner Level,17/12/15,Musical Instruments,2.5,35,20,0,3
724436,Guitarra AcÃºstica en Siete DÃ­as,Paid,Beginner Level,29/01/16,Musical Instruments,2.5,38,20,1,1
721202,Guitar 201: Breakthroughs,Paid,Beginner Level,22/01/16,Musical Instruments,2.5,49,20,1,14
430992,Mundharmonika spielen - mein schÃ¶nstes Hobby,Paid,Beginner Level,09/06/15,Musical Instruments,2.5,77,20,7,65
26956,Learn Guitar in 21 Days,Paid,Beginner Level,21/10/12,Musical Instruments,2.5,82,20,192,26504
852426,Curso de Guitarra para Principiantes,Paid,Beginner Level,01/06/16,Musical Instruments,3.0,39,20,5,53
597868,ã“ã©ã‚‚ã‚®ã‚¿ãƒ¼ãƒ¬ãƒƒã‚¹ãƒ³ã€€ãƒªãƒˆãƒ«ã‚®ã‚¿ãƒªã‚¹ãƒˆâ…,Paid,Beginner Level,07/11/15,Musical Instruments,3.0,53,20,1,69
1065198,GUITAR #1: Beginner Basics and Beyond,Paid,Beginner Level,28/02/17,Musical Instruments,3.0,64,20,12,111
720072,Hands On Guitar: Beyond Beginner,Paid,Beginner Level,22/01/16,Musical Instruments,3.0,69,20,7,54
56970,Drum Set for Beginners,Paid,Beginner Level,01/10/13,Musical Instruments,3.5,26,20,8,119
331970,Learn Oud 1 (No Prior Music Knowledge Required!),Paid,Beginner Level,10/09/15,Musical Instruments,3.5,38,20,27,153
687742,ã“ã©ã‚‚ã‚®ã‚¿ãƒ¼ãƒ¬ãƒƒã‚¹ãƒ³ã€€ãƒªãƒˆãƒ«ã‚®ã‚¿ãƒªã‚¹ãƒˆâ…¡,Paid,Beginner Level,18/02/16,Musical Instruments,3.5,47,20,0,2
1134842,Easy Guitar Songwriting And Harmony,Paid,Beginner Level,14/03/17,Musical Instruments,3.5,62,20,3,82
719920,Hands-On Guitar: The Beginner's Guide,Paid,Beginner Level,22/01/16,Musical Instruments,4.0,72,20,7,28
552650,Beginner Piano,Paid,Beginner Level,04/08/15,Musical Instruments,4.0,89,20,79,776
182940,Modern Piano Lessons For Beginners,Paid,Beginner Level,01/04/14,Musical Instruments,5.0,46,20,6,736
749686,How to Play the Guitar: Your 30-Day Guide to Learn Guitar,Paid,Beginner Level,02/02/16,Musical Instruments,6.0,32,20,10,2686
146450,A Year's Worth of Piano Lessons in One Weekend,Paid,Beginner Level,30/04/14,Musical Instruments,6.0,33,20,25,244
173776,Ultimate Blues Guitar Beginner Lessons,Paid,Beginner Level,08/03/14,Musical Instruments,10.5,90,20,57,922
1146368,The Easy Beginner Drum Course,Paid,Beginner Level,21/03/17,Musical Instruments,0.5,12,25,4,21
383852,88 Logic - The Essential Guide To Learning Piano,Paid,Beginner Level,13/01/15,Musical Instruments,0.533333333,5,25,0,3
647884,Beginner Acoustic Guitar Lessons,Paid,Beginner Level,28/10/15,Musical Instruments,1.0,12,25,0,8
138336,Piano The Hard Way -  Fast Way To Life Long Piano Enjoyment,Paid,Beginner Level,18/02/14,Musical Instruments,1.0,22,25,3,238
42255,Old-Time Banjo for the Absolute Beginner,Paid,Beginner Level,12/03/14,Musical Instruments,1.5,17,25,21,192
464844,Discover Classical Guitar Level 1,Paid,Beginner Level,21/06/15,Musical Instruments,1.5,19,25,38,1513
687248,3 step formula for playing guitar by ear,Paid,Beginner Level,03/12/15,Musical Instruments,1.5,20,25,54,3937
765056,Guitar Fundamentals for Beginners,Paid,Beginner Level,22/02/16,Musical Instruments,2.0,11,25,1,5
993892,"Beginners Guitar Course - 'Try it and love it method""",Paid,Beginner Level,31/10/16,Musical Instruments,2.0,16,25,0,0
1198302,Traditional-Style Electric Blues Guitar For Beginners,Paid,Beginner Level,22/06/17,Musical Instruments,3.0,36,25,2,9
206986,Piano Lessons for Beginners Made Easy,Paid,Beginner Level,28/05/14,Musical Instruments,3.0,40,25,5,333
427066,Flamenco Guitar,Paid,Beginner Level,07/12/15,Musical Instruments,4.0,34,25,20,136
112602,"Learn Guitar The Easy Way, It's Faster",Paid,Beginner Level,14/11/13,Musical Instruments,4.5,16,25,2,57
519212,Awesome Lead Guitar 1,Paid,Beginner Level,15/12/15,Musical Instruments,4.5,38,25,6,60
725566,Curso de ViolÃ£o Popular,Paid,Beginner Level,27/01/16,Musical Instruments,6.0,27,25,42,287
805706,Bagpipe Instruction For Beginners,Paid,Beginner Level,24/04/16,Musical Instruments,1.0,5,30,4,31
708696,Instant Bodhran - part one; learn the basics of drumming now,Paid,Beginner Level,12/01/16,Musical Instruments,1.0,9,30,31,920
213532,How to speak Pianish (beginner level),Paid,Beginner Level,25/08/14,Musical Instruments,1.0,10,30,5,545
858064,Beginner Level Popular Piano Program - Month 1,Paid,Beginner Level,24/05/16,Musical Instruments,1.0,13,30,2,7
681390,Practice guitar with no previous experience and become a pro,Paid,Beginner Level,13/01/17,Musical Instruments,1.0,14,30,0,26
411986,"Rapidly Learn & Master Acoustic Guitar, Classic Fingerstyle",Paid,Beginner Level,06/02/15,Musical Instruments,1.1,31,30,3,478
455054,Ninja Chord Changes - Master your guitar chord changes,Paid,Beginner Level,29/03/15,Musical Instruments,1.5,13,30,11,1327
631480,EnseÃ±ando mÃºsica: mejora tus clases de instrumento,Paid,Beginner Level,07/10/15,Musical Instruments,1.5,18,30,3,111
640496,Teaching Music : Start teaching an instrument successfully.,Paid,Beginner Level,16/10/15,Musical Instruments,1.5,18,30,5,1337
301686,"Super Beginner Guitar - start right, start awesome",Paid,Beginner Level,25/11/14,Musical Instruments,2.0,33,30,3,594
869312,TAKE NOTE BEGINNER CLARINET!  â€“  Fun with Fundamental Skills,Paid,Beginner Level,13/06/16,Musical Instruments,4.5,43,30,2,137
1224186,Learn to Play Piano Like a Pro - Easy Piano Course 1,Paid,Beginner Level,29/05/17,Musical Instruments,0.516666667,13,35,0,0
228268,Play music on Harmonica using 8 notes - learn easy tunes!,Paid,Beginner Level,26/05/14,Musical Instruments,1.0,14,35,0,29
1194244,How To Play Guitar - For Absolute Beginners,Paid,Beginner Level,01/05/17,Musical Instruments,1.0,18,35,3,478
486412,Learning Electric Guitar for Absolute Beginners,Paid,Beginner Level,04/05/15,Musical Instruments,1.5,12,35,2,19
139772,How to play easy tunes on the harmonica - just the basics,Paid,Beginner Level,25/02/14,Musical Instruments,1.5,15,35,3,79
139784,Learn to improvise on your harmonica - in nice easy steps,Paid,Beginner Level,16/03/14,Musical Instruments,2.0,15,35,1,98
139778,Play tunes on harmonica and learn how to bend some notes,Paid,Beginner Level,09/03/14,Musical Instruments,2.0,16,35,2,73
544234,Mike G's Beginner Drum Course: Part 1,Paid,Beginner Level,01/11/15,Musical Instruments,3.0,20,35,14,515
893056,Didgeridoo - from zero to HERO! Part One - beginning,Paid,Beginner Level,02/07/16,Musical Instruments,3.0,38,35,11,87
375830,Guitarra Desde Cero - PARTE 1,Paid,Beginner Level,27/12/14,Musical Instruments,7.0,123,35,12,480
931152,Instant Bodhran - part two; learning further drumming skills,Paid,Beginner Level,18/08/16,Musical Instruments,1.0,10,40,1,28
589248,Instant Harmonica - play Somewhere Over the Rainbow now!,Paid,Beginner Level,04/01/16,Musical Instruments,1.0,11,40,2,431
586490,Instant Harmonica - play Summertime in 8 fun & easy lessons,Paid,Beginner Level,19/08/15,Musical Instruments,1.0,11,40,7,81
563650,Instant Harmonica - play Scarborough Fair in 8 easy lectures,Paid,Beginner Level,24/07/15,Musical Instruments,1.0,12,40,4,543
1104496,Instant Harmonica - play this classic GAME OF THRONES theme!,Paid,Beginner Level,30/05/17,Musical Instruments,1.0,13,40,2,21
933818,Instant Harmonica - play the groovy Irish Washerwoman now!,Paid,Beginner Level,24/01/17,Musical Instruments,1.0,13,40,8,55
567558,Instant Harmonica - play Amazing Grace with grace and ease!,Paid,Beginner Level,31/07/15,Musical Instruments,1.0,14,40,6,496
1158690,"Instant Harmonica - Basic 12 Bar Blues course, easy and fun!",Paid,Beginner Level,28/03/17,Musical Instruments,1.0,14,40,8,124
